Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Salesperson,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Cost
436,US-2015-150574,19/12/2015,25/12/2015,Standard Class,MK-18160,Sandra Flanagan,Consumer,United States,Jacksonville,Florida,32216,South,TEC-AC-10002600,Technology,Accessories,Belkin QODE FastFit Bluetooth Keyboard,247.80,161.07
437,CA-2017-147375,12/06/2017,14/06/2017,Second Class,PO-19180,Sandra Flanagan,Home Office,United States,Chicago,Illinois,60623,Central,TEC-MA-10002937,Technology,Machines,"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner",1007.98,655.18635
438,CA-2017-147375,12/06/2017,14/06/2017,Second Class,PO-19180,Sandra Flanagan,Home Office,United States,Chicago,Illinois,60623,Central,OFF-PA-10001970,Office Supplies,Paper,Xerox 1908,313.49,203.7672
439,CA-2018-130043,15/09/2018,19/09/2018,Standard Class,BB-11545,Mike Vittorini,Corporate,United States,Houston,Texas,77070,Central,OFF-PA-10002230,Office Supplies,Paper,Xerox 1897,31.87,20.7168
440,CA-2018-157252,20/01/2018,23/01/2018,Second Class,CV-12805,Mike Vittorini,Corporate,United States,New York City,New York,10024,East,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,207.85,135.0999
441,CA-2017-115756,05/09/2017,07/09/2017,Second Class,PK-19075,Mike Vittorini,Consumer,United States,Detroit,Michigan,48227,Central,FUR-FU-10000246,Furniture,Furnishings,Aluminum Document Frame,12.22,7.943
442,CA-2017-115756,05/09/2017,07/09/2017,Second Class,PK-19075,Mike Vittorini,Consumer,United States,Detroit,Michigan,48227,Central,OFF-ST-10000060,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,194.94,126.711
443,CA-2017-115756,05/09/2017,07/09/2017,Second Class,PK-19075,Mike Vittorini,Consumer,United States,Detroit,Michigan,48227,Central,OFF-ST-10003058,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,70.95,46.1175
444,CA-2017-115756,05/09/2017,07/09/2017,Second Class,PK-19075,Mike Vittorini,Consumer,United States,Detroit,Michigan,48227,Central,OFF-PA-10002222,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",91.36,59.384
445,CA-2017-115756,05/09/2017,07/09/2017,Second Class,PK-19075,Mike Vittorini,Consumer,United States,Detroit,Michigan,48227,Central,FUR-CH-10002372,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,242.94,157.911
446,CA-2017-115756,05/09/2017,07/09/2017,Second Class,PK-19075,Mike Vittorini,Consumer,United States,Detroit,Michigan,48227,Central,OFF-LA-10001317,Office Supplies,Labels,Avery 520,22.05,14.3325
447,CA-2018-154214,20/03/2018,25/03/2018,Second Class,TB-21595,Mike Vittorini,Consumer,United States,Columbus,Indiana,47201,Central,FUR-FU-10000206,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",2.91,1.8915
448,CA-2017-166674,01/04/2017,03/04/2017,Second Class,RB-19360,Mike Vittorini,Consumer,United States,Auburn,New York,13021,East,OFF-AR-10000588,Office Supplies,Art,Newell 345,59.52,38.688
449,CA-2017-166674,01/04/2017,03/04/2017,Second Class,RB-19360,Mike Vittorini,Consumer,United States,Auburn,New York,13021,East,OFF-ST-10001469,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,161.94,105.261
450,CA-2017-166674,01/04/2017,03/04/2017,Second Class,RB-19360,Mike Vittorini,Consumer,United States,Auburn,New York,13021,East,OFF-AR-10001953,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,263.88,171.522
451,CA-2017-166674,01/04/2017,03/04/2017,Second Class,RB-19360,Mike Vittorini,Consumer,United States,Auburn,New York,13021,East,OFF-AR-10003156,Office Supplies,Art,50 Colored Long Pencils,30.48,19.812
452,CA-2017-166674,01/04/2017,03/04/2017,Second Class,RB-19360,Mike Vittorini,Consumer,United States,Auburn,New York,13021,East,OFF-AR-10004974,Office Supplies,Art,Newell 342,9.84,6.396
453,CA-2017-166674,01/04/2017,03/04/2017,Second Class,RB-19360,Mike Vittorini,Consumer,United States,Auburn,New York,13021,East,TEC-PH-10002365,Technology,Phones,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,35.12,22.828
454,CA-2018-147277,20/10/2018,24/10/2018,Standard Class,EB-13705,Mike Vittorini,Corporate,United States,Akron,Ohio,44312,East,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,284.36,184.8366
455,CA-2018-147277,20/10/2018,24/10/2018,Standard Class,EB-13705,Mike Vittorini,Corporate,United States,Akron,Ohio,44312,East,OFF-ST-10000142,Office Supplies,Storage,Deluxe Rollaway Locking File with Drawer,665.41,432.5152
456,CA-2017-100153,13/12/2017,17/12/2017,Standard Class,KH-16630,Mike Vittorini,Corporate,United States,Norman,Oklahoma,73071,Central,TEC-AC-10001772,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,63.88,41.522
457,US-2015-110674,12/02/2015,18/02/2015,Standard Class,SC-20095,Mike Vittorini,Consumer,United States,Concord,California,94521,West,FUR-CH-10000225,Furniture,Chairs,"Global Geo Office Task Chair, Gray",129.57,84.2192
458,US-2017-157945,26/09/2017,01/10/2017,Standard Class,NF-18385,Mike Vittorini,Consumer,United States,Decatur,Illinois,62521,Central,FUR-CH-10002331,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,747.56,485.9127
459,US-2017-157945,26/09/2017,01/10/2017,Standard Class,NF-18385,Mike Vittorini,Consumer,United States,Decatur,Illinois,62521,Central,OFF-EN-10001415,Office Supplies,Envelopes,Staple envelope,8.93,5.8032
460,CA-2016-109638,15/12/2016,22/12/2016,Standard Class,JH-15985,Mike Vittorini,Consumer,United States,Seattle,Washington,98115,West,OFF-AP-10002472,Office Supplies,Appliances,3M Office Air Cleaner,103.92,67.548
461,CA-2016-109638,15/12/2016,22/12/2016,Standard Class,JH-15985,Mike Vittorini,Consumer,United States,Seattle,Washington,98115,West,TEC-AC-10004571,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,899.91,584.9415
462,CA-2016-109638,15/12/2016,22/12/2016,Standard Class,JH-15985,Mike Vittorini,Consumer,United States,Seattle,Washington,98115,West,OFF-BI-10001098,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,51.31,33.3528
463,CA-2017-109869,22/04/2017,29/04/2017,Standard Class,TN-21040,Mike Vittorini,Home Office,United States,Phoenix,Arizona,85023,West,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,23.56,15.314
464,CA-2017-109869,22/04/2017,29/04/2017,Standard Class,TN-21040,Mike Vittorini,Home Office,United States,Phoenix,Arizona,85023,West,FUR-TA-10001889,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,1272.63,827.2095
465,CA-2017-109869,22/04/2017,29/04/2017,Standard Class,TN-21040,Mike Vittorini,Home Office,United States,Phoenix,Arizona,85023,West,OFF-BI-10000315,Office Supplies,Binders,Poly Designer Cover & Back,28.49,18.51525
466,CA-2017-109869,22/04/2017,29/04/2017,Standard Class,TN-21040,Mike Vittorini,Home Office,United States,Phoenix,Arizona,85023,West,OFF-SU-10003505,Office Supplies,Supplies,Premier Electric Letter Opener,185.38,120.4944
467,CA-2017-109869,22/04/2017,29/04/2017,Standard Class,TN-21040,Mike Vittorini,Home Office,United States,Phoenix,Arizona,85023,West,OFF-AP-10002578,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",78.27,50.8768
468,US-2016-101399,17/01/2016,24/01/2016,Standard Class,JS-15940,Mike Vittorini,Home Office,United States,Park Ridge,Illinois,60068,Central,FUR-FU-10002918,Furniture,Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,254.74,165.5836
469,CA-2018-154907,31/03/2018,04/04/2018,Standard Class,DS-13180,Mike Vittorini,Corporate,United States,Amarillo,Texas,79109,Central,FUR-BO-10002824,Furniture,Bookcases,Bush Mission Pointe Library,205.33,133.46632
470,US-2017-100419,16/12/2017,20/12/2017,Second Class,CC-12670,Mike Vittorini,Consumer,United States,Chicago,Illinois,60610,Central,OFF-BI-10002194,Office Supplies,Binders,Cardinal Hold-It CD Pocket,4.79,3.1122
471,CA-2016-154144,20/12/2016,24/12/2016,Standard Class,MH-17785,Mike Vittorini,Corporate,United States,Lindenhurst,New York,11757,East,OFF-PA-10004071,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",55.48,36.062
472,CA-2015-144666,09/11/2015,11/11/2015,Second Class,JP-15520,Mike Vittorini,Consumer,United States,San Francisco,California,94110,West,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,340.92,221.598
473,CA-2015-144666,09/11/2015,11/11/2015,Second Class,JP-15520,Mike Vittorini,Consumer,United States,San Francisco,California,94110,West,FUR-BO-10001601,Furniture,Bookcases,"Sauder Mission Library with Doors, Fruitwood Finish",222.67,144.7329
474,CA-2015-144666,09/11/2015,11/11/2015,Second Class,JP-15520,Mike Vittorini,Consumer,United States,San Francisco,California,94110,West,TEC-PH-10002680,Technology,Phones,Samsung Galaxy Note 3,703.97,457.5792
475,CA-2015-144666,09/11/2015,11/11/2015,Second Class,JP-15520,Mike Vittorini,Consumer,United States,San Francisco,California,94110,West,OFF-ST-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",92.52,60.138
476,CA-2015-144666,09/11/2015,11/11/2015,Second Class,JP-15520,Mike Vittorini,Consumer,United States,San Francisco,California,94110,West,OFF-PA-10001509,Office Supplies,Paper,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",62.65,40.7225
477,CA-2015-144666,09/11/2015,11/11/2015,Second Class,JP-15520,Mike Vittorini,Consumer,United States,San Francisco,California,94110,West,OFF-PA-10003465,Office Supplies,Paper,Xerox 1912,94.85,61.6525
478,CA-2017-103891,12/07/2017,19/07/2017,Standard Class,KH-16690,Sandra Flanagan,Corporate,United States,Los Angeles,California,90008,West,TEC-PH-10000149,Technology,Phones,Cisco SPA525G2 IP Phone - Wireless,95.76,62.244
479,CA-2017-152632,27/10/2017,02/11/2017,Standard Class,JE-15475,Sandra Flanagan,Consumer,United States,Troy,New York,12180,East,FUR-FU-10002671,Furniture,Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,40.20,26.13
480,CA-2017-100790,26/06/2017,02/07/2017,Standard Class,JG-15805,Sandra Flanagan,Corporate,United States,New York City,New York,10024,East,OFF-AR-10003045,Office Supplies,Art,Prang Colored Pencils,14.70,9.555
481,CA-2017-100790,26/06/2017,02/07/2017,Standard Class,JG-15805,Sandra Flanagan,Corporate,United States,New York City,New York,10024,East,OFF-ST-10000689,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",704.25,457.7625
482,CA-2015-134677,06/10/2015,10/10/2015,Standard Class,XP-21865,Sandra Flanagan,Consumer,United States,San Diego,California,92024,West,TEC-AC-10001445,Technology,Accessories,Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink,9.09,5.9085
483,CA-2015-127691,22/07/2015,27/07/2015,Standard Class,EM-14065,Sandra Flanagan,Consumer,United States,New York City,New York,10024,East,OFF-AR-10002053,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",5.96,3.874
484,CA-2015-127691,22/07/2015,27/07/2015,Standard Class,EM-14065,Sandra Flanagan,Consumer,United States,New York City,New York,10024,East,TEC-AC-10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,159.98,103.987
485,CA-2018-140963,10/06/2018,13/06/2018,First Class,MT-18070,Sandra Flanagan,Home Office,United States,Los Angeles,California,90045,West,OFF-LA-10003923,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,29.60,19.24
486,CA-2018-140963,10/06/2018,13/06/2018,First Class,MT-18070,Sandra Flanagan,Home Office,United States,Los Angeles,California,90045,West,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,514.17,334.20725
487,CA-2018-140963,10/06/2018,13/06/2018,First Class,MT-18070,Sandra Flanagan,Home Office,United States,Los Angeles,California,90045,West,TEC-PH-10001924,Technology,Phones,iHome FM Clock Radio with Lightning Dock,279.96,181.974
488,CA-2015-154627,29/10/2015,31/10/2015,First Class,SA-20830,Sean O'Donnell,Consumer,United States,Chicago,Illinois,60610,Central,TEC-PH-10001363,Technology,Phones,Apple iPhone 5S,2735.95,1778.3688
489,CA-2015-133753,09/06/2015,13/06/2015,Second Class,CW-11905,Sean O'Donnell,Home Office,United States,Huntsville,Texas,77340,Central,TEC-PH-10000376,Technology,Phones,Square Credit Card Reader,7.99,5.1948
490,CA-2015-133753,09/06/2015,13/06/2015,Second Class,CW-11905,Sean O'Donnell,Home Office,United States,Huntsville,Texas,77340,Central,TEC-AC-10000303,Technology,Accessories,Logitech M510 Wireless Mouse,63.98,41.5896
491,CA-2015-133753,09/06/2015,13/06/2015,Second Class,CW-11905,Sean O'Donnell,Home Office,United States,Huntsville,Texas,77340,Central,OFF-AR-10001953,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,70.37,45.7392
492,CA-2015-113362,14/09/2015,19/09/2015,Standard Class,AJ-10960,Sean O'Donnell,Consumer,United States,Rochester,New York,14609,East,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,449.15,291.9475
493,CA-2015-113362,14/09/2015,19/09/2015,Standard Class,AJ-10960,Sean O'Donnell,Consumer,United States,Rochester,New York,14609,East,OFF-EN-10003845,Office Supplies,Envelopes,Colored Envelopes,11.07,7.1955
494,CA-2017-169166,09/05/2017,14/05/2017,Standard Class,SS-20590,Sean O'Donnell,Consumer,United States,Seattle,Washington,98115,West,TEC-AC-10000991,Technology,Accessories,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,93.98,61.087
495,US-2017-120929,18/03/2017,21/03/2017,Second Class,RO-19780,Sean O'Donnell,Consumer,United States,Memphis,Tennessee,38109,South,FUR-TA-10001857,Furniture,Tables,Balt Solid Wood Rectangular Table,189.88,123.4233
496,CA-2016-134782,27/12/2016,31/12/2016,Standard Class,MD-17350,Sean O'Donnell,Consumer,United States,Fayetteville,Arkansas,72701,South,OFF-EN-10001434,Office Supplies,Envelopes,"Strathmore #10 Envelopes, Ultimate White",105.42,68.523
497,CA-2017-126158,25/07/2017,31/07/2017,Standard Class,SC-20095,Sean O'Donnell,Consumer,United States,Costa Mesa,California,92627,West,OFF-BI-10002498,Office Supplies,Binders,Clear Mylar Reinforcing Strips,119.62,77.7504
498,CA-2017-126158,25/07/2017,31/07/2017,Standard Class,SC-20095,Sean O'Donnell,Consumer,United States,Costa Mesa,California,92627,West,FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",255.76,166.244
499,CA-2017-126158,25/07/2017,31/07/2017,Standard Class,SC-20095,Sean O'Donnell,Consumer,United States,Costa Mesa,California,92627,West,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,241.57,157.0192
500,CA-2017-126158,25/07/2017,31/07/2017,Standard Class,SC-20095,Sean O'Donnell,Consumer,United States,Costa Mesa,California,92627,West,FUR-FU-10000073,Furniture,Furnishings,Deflect-O Glasstique Clear Desk Accessories,69.30,45.045
501,US-2017-105578,30/05/2017,04/06/2017,Standard Class,MY-17380,Sean O'Donnell,Corporate,United States,Parker,Colorado,80134,West,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,22.62,14.703
502,US-2017-105578,30/05/2017,04/06/2017,Standard Class,MY-17380,Sean O'Donnell,Corporate,United States,Parker,Colorado,80134,West,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,14.95,9.7188
503,US-2017-105578,30/05/2017,04/06/2017,Standard Class,MY-17380,Sean O'Donnell,Corporate,United States,Parker,Colorado,80134,West,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,801.57,521.0192
504,US-2017-105578,30/05/2017,04/06/2017,Standard Class,MY-17380,Sean O'Donnell,Corporate,United States,Parker,Colorado,80134,West,OFF-BI-10000831,Office Supplies,Binders,Storex Flexible Poly Binders with Double Pockets,2.38,1.5444
505,US-2017-105578,30/05/2017,04/06/2017,Standard Class,MY-17380,Sean O'Donnell,Corporate,United States,Parker,Colorado,80134,West,OFF-PA-10000357,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",32.79,21.3148
506,CA-2018-134978,12/11/2018,15/11/2018,Second Class,EB-13705,Sean O'Donnell,Corporate,United States,New York City,New York,10024,East,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",15.92,10.348
507,CA-2016-145352,16/03/2016,22/03/2016,Standard Class,CM-12385,Sean O'Donnell,Consumer,United States,Atlanta,Georgia,30318,South,OFF-AR-10001662,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,2.74,1.781
508,CA-2016-145352,16/03/2016,22/03/2016,Standard Class,CM-12385,Sean O'Donnell,Consumer,United States,Atlanta,Georgia,30318,South,OFF-AR-10003856,Office Supplies,Art,Newell 344,8.34,5.421
509,CA-2016-145352,16/03/2016,22/03/2016,Standard Class,CM-12385,Sean O'Donnell,Consumer,United States,Atlanta,Georgia,30318,South,OFF-ST-10001228,Office Supplies,Storage,Personal File Boxes with Fold-Down Carry Handle,46.74,30.381
510,CA-2016-145352,16/03/2016,22/03/2016,Standard Class,CM-12385,Sean O'Donnell,Consumer,United States,Atlanta,Georgia,30318,South,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,6354.95,4130.7175
511,CA-2018-135307,26/11/2018,27/11/2018,First Class,LS-17245,Sean O'Donnell,Consumer,United States,Gladstone,Missouri,64118,Central,FUR-FU-10001290,Furniture,Furnishings,Executive Impressions Supervisor Wall Clock,126.30,82.095
512,CA-2018-135307,26/11/2018,27/11/2018,First Class,LS-17245,Sean O'Donnell,Consumer,United States,Gladstone,Missouri,64118,Central,TEC-AC-10002399,Technology,Accessories,SanDisk Cruzer 32 GB USB Flash Drive,38.04,24.726
513,CA-2017-106341,20/10/2017,23/10/2017,First Class,LF-17185,Sean O'Donnell,Consumer,United States,Newark,Ohio,43055,East,OFF-AR-10002053,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",7.15,4.6488
514,CA-2018-163405,21/12/2018,25/12/2018,Standard Class,BN-11515,Sean O'Donnell,Consumer,United States,Los Angeles,California,90049,West,OFF-AR-10003811,Office Supplies,Art,Newell 327,6.63,4.3095
515,CA-2018-163405,21/12/2018,25/12/2018,Standard Class,BN-11515,Sean O'Donnell,Consumer,United States,Los Angeles,California,90049,West,OFF-AR-10001246,Office Supplies,Art,Newell 317,5.88,3.822
516,CA-2018-127432,22/01/2018,27/01/2018,Standard Class,AD-10180,Sean O'Donnell,Home Office,United States,Great Falls,Montana,59405,West,TEC-CO-10003236,Technology,Copiers,Canon Image Class D660 Copier,2999.95,1949.9675
517,CA-2018-127432,22/01/2018,27/01/2018,Standard Class,AD-10180,Sean O'Donnell,Home Office,United States,Great Falls,Montana,59405,West,OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box,51.45,33.4425
518,CA-2018-127432,22/01/2018,27/01/2018,Standard Class,AD-10180,Sean O'Donnell,Home Office,United States,Great Falls,Montana,59405,West,OFF-PA-10001667,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),11.96,7.774
